Faction,Word,Word Frequency per Faction,Mean of all Word Frequencies,Standard Deviation of all Word Frequencies,Is a word more or less used?,
DIE LINKE,überlegen,3.97659542396e-05,6.57332566487e-05,1.50598034465e-05,less,
DIE LINKE,lehnen,0.000218250353501,0.000167737286324,4.64028887207e-05,more,
DIE LINKE,Gesetzgeber,6.28856950765e-05,7.87099123463e-05,1.13290528758e-05,less,
DIE LINKE,Defizit,5.27130091083e-05,8.43418704269e-05,1.77159584185e-05,less,
DIE LINKE,humanitär,7.76823292122e-05,5.20137713922e-05,1.57463111257e-05,more,
DIE LINKE,Protokoll,6.65848536104e-05,5.63818264615e-05,9.06633594144e-06,more,
DIE LINKE,geltend,6.1960905443e-05,7.98024045347e-05,1.48751396874e-05,less,
DIE LINKE,gesund,0.000182183557795,0.000134881651163,2.52486994842e-05,more,
DIE LINKE,verweisen,2.68188993709e-05,3.09721960825e-05,3.23951334295e-06,less,
DIE LINKE,kommend,5.82617469091e-05,8.22322253653e-05,2.38990122666e-05,less,
DIE LINKE,begleiten,2.68188993709e-05,5.03845025561e-05,1.6790190195e-05,less,
DIE LINKE,Redezeit,3.79163749726e-05,5.83925592072e-05,1.46078971318e-05,less,
DIE LINKE,Vorstellung,6.84344328774e-05,8.46464185849e-05,1.20087539521e-05,less,
DIE LINKE,Straße,0.000200679350465,0.000154935885628,2.44389328777e-05,more,
DIE LINKE,versprechen,3.97659542396e-05,3.61709709079e-05,2.2431482534e-06,more,
DIE LINKE,dar,0.00372505264365,0.00400095810516,0.000238796153822,less,
DIE LINKE,Kontrolle,0.00013039533832,9.73921242958e-05,2.32768841924e-05,more,
DIE LINKE,Überzeugung,3.97659542396e-05,7.30133260667e-05,2.19127236221e-05,less,
DIE LINKE,Zugang,0.000147966341356,0.000120477987166,2.0416257595e-05,more,
DIE LINKE,Alter,0.000458695658205,0.000373356015077,6.33009537586e-05,more,
DIE LINKE,werfen,6.10361158096e-05,9.12213479346e-05,2.12707338914e-05,less,
DIE LINKE,Drittel,0.000114673914551,7.93849017822e-05,1.80542597844e-05,more,
DIE LINKE,bedanken,1.38718445022e-05,3.19515345845e-05,1.10340786099e-05,less,
DIE LINKE,Anfrage,0.000141492813922,0.000100267151825,2.28949055085e-05,more,
DIE LINKE,Integration,0.000139643234655,0.000195499784232,3.42051239212e-05,less,
DIE LINKE,Kürzung,0.000245994042505,0.000140199316709,8.52836128394e-05,more,
DIE LINKE,ökologisch,0.000192356243763,0.000119361026983,6.13785982945e-05,more,
DIE LINKE,Angelegenheit,2.58941097374e-05,3.62576247579e-05,9.43975440989e-06,less,
DIE LINKE,zunehmend,9.24789633478e-05,7.82184586204e-05,8.19832206577e-06,more,
DIE LINKE,Arbeitslose,0.000198829771198,0.000158390066764,3.72331699628e-05,more,
DIE LINKE,Arbeitnehmerin,0.000128545759053,9.1713950416e-05,3.03923111127e-05,more,
DIE LINKE,Verpflichtung,7.30583810448e-05,8.32202616467e-05,9.2272788425e-06,less,
DIE LINKE,überprüfen,3.97659542396e-05,5.02333166539e-05,5.93243641966e-06,less,
DIE LINKE,oh,0.00425033315547,0.00363577459261,0.000324294173344,more,
DIE LINKE,orientieren,2.49693201039e-05,3.38433042649e-05,4.90297084722e-06,less,
DIE LINKE,Behinderung,0.000125771390153,9.78940954053e-05,1.9758107713e-05,more,
DIE LINKE,akzeptieren,6.75096432439e-05,5.32857704811e-05,9.72906192028e-06,more,
DIE LINKE,ankündigen,2.77436890043e-06,7.08532937936e-06,4.19005771867e-06,less,
DIE LINKE,abschließend,3.05180579048e-05,5.08268120665e-05,1.61038605029e-05,less,
DIE LINKE,belegen,4.71642713074e-05,3.44155703562e-05,7.68345027349e-06,more,
DIE LINKE,Abschluß,9.24789633478e-07,1.84957926696e-07,3.69915853391e-07,more,
DIE LINKE,Pflege,0.000248768411406,0.000182756437292,4.05588786772e-05,more,
DIE LINKE,gedenken,1.10974756017e-05,7.31332230071e-06,2.70390064769e-06,more,
DIE LINKE,stattdessen,5.45625883752e-05,3.40454682642e-05,1.71242429872e-05,more,
DIE LINKE,klären,0.00032182679245,0.000258244213962,4.82930555601e-05,more,
DIE LINKE,verlangen,6.56600639769e-05,4.8180344204e-05,9.54277752264e-06,more,
DIE LINKE,Branche,8.60054359135e-05,0.000117494523965,2.29651463195e-05,less,
DIE LINKE,verzichten,8.13814877461e-05,5.97083555018e-05,1.4470065881e-05,more,
DIE LINKE,sinken,8.3231067013e-05,4.72360767165e-05,1.86437059132e-05,more,
DIE LINKE,achten,0.00036436711559,0.000413648191081,4.91491530323e-05,less,
DIE LINKE,Steuerzahler,0.000169236502926,0.000119599522469,3.75948427248e-05,more,
DIE LINKE,Arzt,5.82617469091e-05,4.03284276319e-05,1.24794192107e-05,more,
DIE LINKE,Deutsche,0.000520656563648,0.000597012498459,6.89376328942e-05,less,
DIE LINKE,verbieten,4.71642713074e-05,2.66738897833e-05,1.06906172681e-05,more,
DIE LINKE,Papier,0.000102651649316,8.50244232941e-05,1.35882130199e-05,more,
DIE LINKE,organisieren,6.28856950765e-05,4.34339398865e-05,1.52031079616e-05,more,
DIE LINKE,Regeln,5.27130091083e-05,6.53374707495e-05,9.16091308083e-06,less,
DIE LINKE,sparen,0.000308879737582,0.000366822253159,3.64990502996e-05,less,
DIE LINKE,Skandal,0.000210852036433,8.31549753838e-05,6.53152631978e-05,more,
DIE LINKE,auseinandersetzen,2.86684786378e-05,3.76098023688e-05,5.20485609624e-06,less,
DIE LINKE,Wunsch,3.14428475383e-05,5.92551114555e-05,1.7951029068e-05,less,
DIE LINKE,Klimaschutz,0.000110974756017,0.000145202189451,3.02241842314e-05,less,
DIE LINKE,Vorschrift,3.97659542396e-05,5.09156839154e-05,1.01301451374e-05,less,
DIE LINKE,Gemeinde,7.86071188456e-05,0.00010790477245,2.11973507016e-05,less,
DIE LINKE,gefährden,4.71642713074e-05,3.98652870878e-05,5.8411911168e-06,more,
DIE LINKE,Gewerkschaft,0.000264489835175,0.000135624840034,6.8828908817e-05,more,
DIE LINKE,geplant,0.000149815920623,0.000114808370116,2.72926707466e-05,more,
DIE LINKE,modern,6.10361158096e-05,9.75973205126e-05,2.32247946738e-05,less,
DIE LINKE,genannt,0.000561347307521,0.000441035373164,7.67360949379e-05,more,
DIE LINKE,froh,4.62394816739e-05,9.02807632484e-05,3.52188370773e-05,less,
DIE LINKE,freiwillig,0.000179409188895,0.000153717569732,2.34214738667e-05,more,
DIE LINKE,Gewalt,0.000227498249836,0.000193889178371,2.49345118736e-05,more,
DIE LINKE,Teilen,4.0690743873e-05,5.99354798439e-05,1.11852435197e-05,less,
DIE LINKE,Medium,1.84957926696e-06,2.54251920213e-06,6.5280392424e-07,less,
DIE LINKE,steuerlich,2.77436890043e-05,5.38824758537e-05,1.53979431528e-05,less,
DIE LINKE,Anwendung,5.91865365426e-05,7.42637724106e-05,1.33435653106e-05,less,
DIE LINKE,aufgreifen,1.10974756017e-05,2.70419481599e-05,1.13851026319e-05,less,
DIE LINKE,Außenminister,6.65848536104e-05,9.14806251037e-05,2.37855192186e-05,less,
DIE LINKE,einstellen,3.42172164387e-05,2.71911772503e-05,5.12449393727e-06,more,
DIE LINKE,streichen,0.000121147441986,7.58348124796e-05,2.9662356373e-05,more,
DIE LINKE,transparent,6.1960905443e-05,7.66518409036e-05,1.01020330035e-05,less,
DIE LINKE,zurzeit,3.97659542396e-05,5.22066066282e-05,1.21013606847e-05,less,
DIE LINKE,Begründung,0.000132244917587,9.74132059472e-05,2.4844945393e-05,more,
DIE LINKE,wachsen,0.000184957926696,0.000153611110595,2.02915932485e-05,more,
DIE LINKE,NATO,0.000198829771198,0.000118784942242,4.78087623448e-05,more,
DIE LINKE,engagieren,3.14428475383e-05,4.19315043609e-05,6.5931288047e-06,less,
DIE LINKE,Zeichen,4.62394816739e-05,7.58463824645e-05,2.33769075139e-05,less,
DIE LINKE,Frankreich,0.000114673914551,7.86536306187e-05,2.05530267736e-05,more,
DIE LINKE,Wissen,0.000352344850355,0.000309854480473,3.25910407623e-05,more,
DIE LINKE,ländlich,5.91865365426e-05,8.66599475108e-05,2.146526476e-05,less,
DIE LINKE,Berichterstattung,6.47352743435e-06,1.2991807395e-05,4.58146329353e-06,less,
DIE LINKE,Stadtentwicklung,1.10974756017e-05,2.16585785363e-05,6.81319697445e-06,less,
DIE LINKE,Wandel,4.71642713074e-05,7.96125545547e-05,2.05047460929e-05,less,
DIE LINKE,ansehen,1.75710030361e-05,2.1806718468e-05,3.17527803805e-06,less,
DIE LINKE,inhaltlich,5.45625883752e-05,6.97016954388e-05,8.1907002228e-06,less,
DIE LINKE,Vorteil,4.90138505743e-05,6.83209560474e-05,1.22225559965e-05,less,
DIE LINKE,Volk,0.000244144463238,0.000212561741052,2.9907063705e-05,more,
DIE LINKE,scheitern,2.77436890043e-05,2.29615415938e-05,2.86005693439e-06,more,
DIE LINKE,melden,3.23676371717e-05,2.56292204575e-05,4.65061402289e-06,more,
DIE LINKE,hierfür,3.14428475383e-05,3.89029917199e-05,4.99845574207e-06,less,
DIE LINKE,klug,2.77436890043e-05,6.38355301476e-05,2.27269550498e-05,less,
DIE LINKE,Krankenkasse,9.61781218817e-05,6.68440927621e-05,2.02677205213e-05,more,
DIE LINKE,Finanz,0.00115043830405,0.000996133516808,0.000100231901002,more,
DIE LINKE,hervorragend,2.49693201039e-05,5.68063200697e-05,2.60346259822e-05,less,
DIE LINKE,reagieren,3.23676371717e-05,4.78717519705e-05,1.18605575186e-05,less,
DIE LINKE,vornehm,4.34651127735e-05,6.02359151126e-05,1.09743317117e-05,less,
DIE LINKE,überzeugt,3.97659542396e-05,7.05108894685e-05,2.46368730042e-05,less,
DIE LINKE,Einhaltung,4.34651127735e-05,5.11800316783e-05,6.30144154052e-06,less,
DIE LINKE,Westerwelle,0.000110049966384,6.96868603254e-05,3.39202957392e-05,more,
DIE LINKE,Beteiligte,3.05180579048e-05,5.77645656601e-05,2.26451015414e-05,less,
DIE LINKE,Versicherte,0.000117448283452,8.3593068948e-05,1.8956372044e-05,more,
DIE LINKE,Anreiz,4.254032314e-05,7.82445518474e-05,2.52063700725e-05,less,
DIE LINKE,Kern,0.000189581874863,0.00028059771279,8.68931494352e-05,less,
DIE LINKE,schicken,7.67575395787e-05,4.30366318661e-05,1.74751793507e-05,more,
DIE LINKE,Versorgung,0.00013039533832,0.000155245988067,2.43115041092e-05,less,
DIE LINKE,Jugend,0.000448522972237,0.00037993054332,4.19924828301e-05,more,
DIE LINKE,angeblich,0.000121147441986,7.42361811656e-05,2.59889900321e-05,more,
DIE LINKE,herstellen,3.88411646061e-05,5.57151447668e-05,9.14158559426e-06,less,
DIE LINKE,Hälfte,0.000147041551723,8.09485619005e-05,3.33668998262e-05,more,
DIE LINKE,jeweilig,3.51420060722e-05,5.85074206414e-05,2.10174230526e-05,less,
DIE LINKE,verkaufen,6.56600639769e-05,4.19935046992e-05,1.40524870104e-05,more,
DIE LINKE,strukturell,4.43899024069e-05,5.18349265065e-05,7.17896064502e-06,less,
DIE LINKE,Vorwurf,3.60667957056e-05,5.61715444628e-05,1.48211857454e-05,less,
DIE LINKE,Modell,8.87798048139e-05,0.0001284391357,2.1924876601e-05,less,
DIE LINKE,beseitigen,3.32924268052e-05,4.09399901056e-05,5.86616835758e-06,less,
DIE LINKE,Bedarf,0.000122072231619,0.000101997107002,1.35680178056e-05,more,
DIE LINKE,Bahn,0.000295932682713,0.000186325824647,5.86277624333e-05,more,
DIE LINKE,effizient,2.40445304704e-05,8.74725781559e-05,4.43651883874e-05,less,
DIE LINKE,komplett,9.52533322482e-05,7.27640143489e-05,1.66134337673e-05,more,
DIE LINKE,passen,5.73369572756e-05,8.47348312499e-05,1.44818877135e-05,less,
DIE LINKE,Wille,9.61781218817e-05,8.2607202951e-05,1.19666900572e-05,more,
DIE LINKE,bekämpfen,7.86071188456e-05,6.35116209071e-05,1.19491476241e-05,more,
DIE LINKE,Fachkraft,2.77436890043e-06,1.76016618909e-06,9.547905576e-07,more,
DIE LINKE,Plan,0.000161838185859,0.000182450882473,1.72298547667e-05,less,
DIE LINKE,dankbar,2.3119740837e-05,6.3354265422e-05,4.01913629687e-05,less,
DIE LINKE,Arbeitgeber,0.000184957926696,0.000143537816463,2.35558072694e-05,more,
DIE LINKE,Waffe,0.000389336435694,0.000149442749024,0.000122768597279,more,
DIE LINKE,Nordrhein,4.90138505743e-05,9.4336705238e-05,3.50638949423e-05,less,
DIE LINKE,praktisch,6.84344328774e-05,6.22866358047e-05,5.38790119557e-06,more,
DIE LINKE,vorbei,9.61781218817e-05,8.56445102068e-05,8.40948065452e-06,more,
DIE LINKE,Prävention,4.99386402078e-05,7.65373139684e-05,1.81311941752e-05,less,
DIE LINKE,voranbringen,5.54873780087e-06,1.82320885527e-05,6.52294596351e-06,less,
DIE LINKE,Kampf,0.000149815920623,0.000103287229698,2.572801481e-05,more,
DIE LINKE,definieren,1.20222652352e-05,2.54097793408e-05,9.02641315701e-06,less,
DIE LINKE,Wirklichkeit,7.76823292122e-05,6.33942945656e-05,9.65927780144e-06,more,
DIE LINKE,Einnahme,0.000144267182823,0.000117828647041,1.37619726379e-05,more,
DIE LINKE,Finanzminister,6.84344328774e-05,9.62593640821e-05,1.9664191638e-05,less,
DIE LINKE,Finanzkrise,0.000108200387117,7.00540670855e-05,2.10968610465e-05,more,
DIE LINKE,nachvollziehbar,6.10361158096e-05,5.51950208414e-05,4.11417967207e-06,more,
DIE LINKE,drohen,5.64121676422e-05,4.44663486899e-05,1.03920538199e-05,more,
DIE LINKE,Verhalten,5.64121676422e-05,6.79424372075e-05,8.03784707026e-06,less,
DIE LINKE,ergreifen,9.24789633478e-05,0.000133521256708,2.64840895487e-05,less,
DIE LINKE,Preis,0.00023674614617,0.000170855083664,3.42215371505e-05,more,
DIE LINKE,vorgesehen,0.000125771390153,0.000152912571708,1.88388605962e-05,less,
DIE LINKE,aufstellen,1.01726859683e-05,1.81156897242e-05,6.52627445443e-06,less,
DIE LINKE,ökonomisch,9.98772804156e-05,8.36866538811e-05,1.57717763326e-05,more,
DIE LINKE,Herbst,2.03453719365e-05,4.32712918838e-05,1.70829089016e-05,less,
DIE LINKE,bemühen,1.29470548687e-05,2.8731211095e-05,9.40517865979e-06,less,
DIE LINKE,IV,0.000399509121663,0.000159959713511,0.000122347476647,more,
DIE LINKE,Westfalen,5.08634298413e-05,9.51840702805e-05,3.49282261577e-05,less,
DIE LINKE,ausrichten,2.127016157e-05,1.46715633658e-05,3.74674947762e-06,more,
DIE LINKE,werben,4.254032314e-05,5.78786318871e-05,1.39412211225e-05,less,
DIE LINKE,Akzeptanz,1.84957926696e-05,5.05358076575e-05,1.8102897939e-05,less,
DIE LINKE,Frieden,0.0002127016157,0.000148574964502,3.76369620337e-05,more,
DIE LINKE,Schaden,8.87798048139e-05,6.59652644756e-05,1.2711298807e-05,more,
DIE LINKE,Abs,0.000757402709819,0.00066078716689,6.3995151671e-05,more,
DIE LINKE,gemäß,7.39831706782e-05,9.01456909245e-05,1.46032852983e-05,less,
DIE LINKE,Respekt,3.51420060722e-05,5.66049148698e-05,1.16597360414e-05,less,
DIE LINKE,Kompetenz,5.82617469091e-05,8.43210578255e-05,1.85762390262e-05,less,
DIE LINKE,hinweg,5.17882194748e-05,6.94168941212e-05,1.06499752656e-05,less,
DIE LINKE,verwenden,2.3119740837e-05,2.88242874873e-05,5.0943639563e-06,less,
DIE LINKE,Akteur,4.16155335065e-05,5.58610701623e-05,1.09709500285e-05,less,
DIE LINKE,anpassen,1.01726859683e-05,1.53011197969e-05,3.84605121662e-06,less,
DIE LINKE,geraten,3.51420060722e-05,4.22307351671e-05,4.44677230366e-06,less,
DIE LINKE,Fonds,0.000116523493818,7.50902111648e-05,2.13320782158e-05,more,
DIE LINKE,Stunden,9.15541737143e-05,6.80765949674e-05,1.76162388612e-05,more,
DIE LINKE,Zustand,7.76823292122e-05,5.90291620306e-05,1.59905578676e-05,more,
DIE LINKE,Marktwirtschaft,2.49693201039e-05,5.99197963971e-05,3.13082209615e-05,less,
DIE LINKE,toll,7.02840121443e-05,5.69015223926e-05,8.88235374851e-06,more,
DIE LINKE,Hartz,0.000402283490563,0.000152357116941,0.000127904833145,more,
DIE LINKE,Senior,3.60667957056e-05,2.28630768284e-05,7.55752578005e-06,more,
DIE LINKE,weg,0.00134371933744,0.00149652595896,0.000123619932329,less,
DIE LINKE,Bewertung,4.80890609409e-05,6.32332452123e-05,8.69459230775e-06,less,
DIE LINKE,Verordnung,7.12088017778e-05,8.99519124454e-05,1.47012219524e-05,less,
DIE LINKE,Faktum,0.0,2.86168359868e-06,1.75412034149e-06,less,
DIE LINKE,wenden,0.000134094496854,0.000121236561203,1.01884455818e-05,more,
DIE LINKE,Herz,0.000158139027325,0.000259992619786,8.91067850037e-05,less,
DIE LINKE,Kirche,4.43899024069e-05,5.70319560955e-05,1.04430791976e-05,less,
DIE LINKE,gebrauchen,3.69915853391e-06,7.94845524501e-06,3.76969252884e-06,less,
DIE LINKE,Studium,4.53146920404e-05,3.2013775791e-05,9.26681885187e-06,more,
DIE LINKE,Nordafrika,3.42172164387e-05,2.53319466494e-05,4.55940185072e-06,more,
DIE LINKE,Zug,0.00027651210041,0.000245115350712,1.68321844347e-05,more,
DIE LINKE,historisch,5.36377987417e-05,7.02424595765e-05,1.13341749216e-05,less,
DIE LINKE,Bundesagentur,8.04566981126e-05,6.10649862651e-05,1.19082020091e-05,more,
DIE LINKE,streiten,6.65848536104e-05,8.34221782773e-05,1.16218825612e-05,less,
DIE LINKE,Überlegung,2.77436890043e-05,4.34024055504e-05,9.77256907746e-06,less,
DIE LINKE,konzentrieren,1.66462134026e-05,3.38089971349e-05,9.42178499273e-06,less,
DIE LINKE,flächendeckend,9.24789633478e-05,6.00242314451e-05,1.80342755097e-05,more,
DIE LINKE,Alternative,9.24789633478e-05,8.24910931011e-05,6.94294589175e-06,more,
DIE LINKE,ohnehin,8.04566981126e-05,5.71015000951e-05,1.24856853232e-05,more,
DIE LINKE,Energiepolitik,2.03453719365e-05,4.5301382916e-05,1.96364597315e-05,less,
DIE LINKE,vonseiten,2.86684786378e-05,4.82898916187e-05,1.0775285871e-05,less,
DIE LINKE,Etat,6.75096432439e-05,5.96354322595e-05,6.59659858747e-06,more,
DIE LINKE,Quatsch,5.64121676422e-05,7.38711983337e-05,1.62450206997e-05,less,
DIE LINKE,bestimmen,3.51420060722e-05,3.10448931776e-05,3.52913810896e-06,more,
DIE LINKE,Umstand,1.01726859683e-05,1.65280028479e-05,5.24587135198e-06,less,
DIE LINKE,verfügen,4.53146920404e-05,3.3151189209e-05,6.40892718135e-06,more,
DIE LINKE,Zuständigkeit,4.16155335065e-05,5.30487408062e-05,1.09260057926e-05,less,
DIE LINKE,belasten,2.58941097374e-05,3.83810221883e-05,7.28338722202e-06,less,
DIE LINKE,Bestandteil,2.86684786378e-05,4.26939180365e-05,1.08041076778e-05,less,
DIE LINKE,Kasse,0.000152590289524,9.52748468232e-05,3.05219300155e-05,more,
DIE LINKE,jeweils,4.90138505743e-05,4.33894560016e-05,4.0683885301e-06,more,
DIE LINKE,Gerechtigkeit,9.52533322482e-05,7.87630660293e-05,9.69986579126e-06,more,
DIE LINKE,Kooperation,7.95319084791e-05,0.000104827578049,1.83652351086e-05,less,
DIE LINKE,ethisch,3.14428475383e-05,3.72367200956e-05,4.78940527381e-06,less,
DIE LINKE,grundlegend,8.508064628e-05,5.66929022589e-05,1.62316048922e-05,more,
DIE LINKE,Politiker,9.34037529813e-05,6.81675472127e-05,1.30483073416e-05,more,
DIE LINKE,Schwierigkeit,2.77436890043e-05,4.86492033985e-05,1.1909421212e-05,less,
DIE LINKE,Anstrengung,1.84957926696e-05,5.47187669395e-05,2.59632426768e-05,less,
DIE LINKE,Export,0.000169236502926,0.000110793727763,3.46486724611e-05,more,
DIE LINKE,Planung,7.12088017778e-05,9.09233527743e-05,1.1541861962e-05,less,
DIE LINKE,aussehen,2.127016157e-05,3.30390186253e-05,7.95968524934e-06,less,
DIE LINKE,wert,0.000728734231181,0.000794882377901,5.57227135058e-05,less,
DIE LINKE,beweisen,2.77436890043e-05,2.06430539051e-05,6.38872704485e-06,more,
DIE LINKE,Dezember,0.00010635080785,8.81824660966e-05,1.47222613899e-05,more,
DIE LINKE,außen,0.000110049966384,0.000131950819491,1.54481466388e-05,less,
DIE LINKE,Verbraucherin,0.00018865708523,0.000106733130453,4.87957499423e-05,more,
DIE LINKE,Lehre,0.000138718445022,9.6860395823e-05,2.29859793369e-05,more,
DIE LINKE,steigend,6.381048471e-05,5.5936206656e-05,7.11337813185e-06,more,
DIE LINKE,Ost,0.000442974234436,0.00026720508902,9.52813550979e-05,more,
DIE LINKE,sachlich,3.79163749726e-05,6.62884886618e-05,2.659319556e-05,less,
DIE LINKE,friedlich,7.86071188456e-05,5.8191261059e-05,1.26997403109e-05,more,
DIE LINKE,Abschaffung,7.49079603117e-05,6.20265932814e-05,1.10018905764e-05,more,
DIE LINKE,schätzen,4.99386402078e-05,4.50647889605e-05,3.68600193374e-06,more,
DIE LINKE,vorantreiben,8.3231067013e-06,1.66302105239e-05,4.56267030443e-06,less,
DIE LINKE,begrenzt,5.36377987417e-05,6.18001005596e-05,7.56775433456e-06,less,
DIE LINKE,ungefähr,2.86684786378e-05,4.31472030306e-05,7.69527427909e-06,less,
DIE LINKE,täglich,8.04566981126e-05,6.82392940561e-05,7.14947706737e-06,more,
DIE LINKE,Dialog,4.62394816739e-05,6.396646565e-05,9.55127110713e-06,less,
DIE LINKE,überzeugen,3.97659542396e-05,5.3356085626e-05,6.853237971e-06,less,
DIE LINKE,Hinsicht,5.08634298413e-05,6.01852722667e-05,8.26305498168e-06,less,
DIE LINKE,diesbezüglich,6.65848536104e-05,4.259510622e-05,1.35668023153e-05,more,
DIE LINKE,Panzer,5.45625883752e-05,3.1120198055e-05,1.82742511497e-05,more,
DIE LINKE,Polizei,0.000198829771198,0.000166479667007,2.42503416827e-05,more,
DIE LINKE,Dauer,7.12088017778e-05,8.51114393595e-05,9.60348020929e-06,less,
DIE LINKE,vorgehen,2.68188993709e-05,3.52187270664e-05,6.6114772392e-06,less,
DIE LINKE,ausführlich,3.05180579048e-05,4.29156494261e-05,9.78997042114e-06,less,
DIE LINKE,unterscheiden,2.03453719365e-05,2.61490037664e-05,4.04992502195e-06,less,
DIE LINKE,Verfassung,0.000195130612664,0.000182379749828,8.78826640383e-06,more,
DIE LINKE,fort,0.00035881837779,0.00031351236491,3.71506980402e-05,more,
DIE LINKE,prägen,3.69915853391e-06,7.59007301601e-06,3.03851474593e-06,less,
DIE LINKE,Ausführung,3.60667957056e-05,5.30390635637e-05,1.11232839907e-05,less,
DIE LINKE,bundesweit,6.01113261761e-05,4.87255131119e-05,8.85837714688e-06,more,
DIE LINKE,Katastrophe,0.000122072231619,8.28411547091e-05,2.89479913656e-05,more,
DIE LINKE,ach,0.0112565394187,0.0114967826473,0.000130835814669,less,
DIE LINKE,teilnehmen,2.86684786378e-05,2.45021490211e-05,2.8866171422e-06,more,
DIE LINKE,Armut,0.000329225109518,0.000166763118104,8.37996519027e-05,more,
DIE LINKE,widersprechen,2.68188993709e-05,2.31353528211e-05,2.72636782556e-06,more,
DIE LINKE,fühlen,4.90138505743e-05,3.62244807189e-05,7.19212116902e-06,more,
DIE LINKE,bewältigen,2.3119740837e-05,3.12733208346e-05,7.3139029132e-06,less,
DIE LINKE,KfW,1.9420582303e-05,3.3282624224e-05,1.04745951676e-05,less,
DIE LINKE,lohnen,3.14428475383e-05,2.25882050325e-05,5.59674367241e-06,more,
DIE LINKE,selten,6.47352743435e-05,5.11393594607e-05,7.77754933317e-06,more,
DIE LINKE,Einzelne,3.14428475383e-05,5.63493851941e-05,1.92490295231e-05,less,
DIE LINKE,zurückgehen,1.66462134026e-05,1.00437120875e-05,4.10043955699e-06,more,
DIE LINKE,überwinden,3.42172164387e-05,2.60537498323e-05,5.36275257023e-06,more,
DIE LINKE,Angehörige,6.93592225109e-05,6.38048136819e-05,3.53043561144e-06,more,
DIE LINKE,Naturschutz,1.66462134026e-05,3.39155525317e-05,1.48866540318e-05,less,
DIE LINKE,Sachverhalt,2.127016157e-05,3.40285805611e-05,7.72725713378e-06,less,
DIE LINKE,zukommen,5.73369572756e-05,7.30734643048e-05,8.60800776785e-06,less,
DIE LINKE,Freund,5.08634298413e-05,7.0620261513e-05,1.67984848811e-05,less,
DIE LINKE,beobachten,3.14428475383e-05,4.69529667869e-05,9.09468086863e-06,less,
DIE LINKE,raten,0.000214551194967,0.000348805945206,0.000118726067459,less,
DIE LINKE,Botschaft,4.90138505743e-05,6.90531436144e-05,1.62040548873e-05,less,
DIE LINKE,Einzelplan,2.86684786378e-05,5.0573831557e-05,1.54160142755e-05,less,
DIE LINKE,herrschen,4.16155335065e-05,3.43590908379e-05,4.46084257462e-06,more,
DIE LINKE,verweigern,4.80890609409e-05,3.38586202942e-05,1.17854622702e-05,more,
DIE LINKE,billig,0.000108200387117,7.54335777704e-05,1.76861170484e-05,more,
DIE LINKE,bereitstellen,2.77436890043e-06,1.06748836239e-05,5.93525634116e-06,less,
DIE LINKE,frühzeitig,2.40445304704e-05,3.89569535545e-05,1.39216383395e-05,less,
DIE LINKE,erbringen,2.58941097374e-05,3.51500305438e-05,7.31921258127e-06,less,
DIE LINKE,wiederum,5.54873780087e-05,4.35647457208e-05,7.11693773101e-06,more,
DIE LINKE,Ministerpräsident,4.16155335065e-05,6.33035083883e-05,1.83150289926e-05,less,
DIE LINKE,Aufnahme,6.381048471e-05,4.65106436536e-05,1.24573973697e-05,more,
DIE LINKE,beruflich,6.1960905443e-05,5.55825832109e-05,6.31605331895e-06,more,
DIE LINKE,demografischen,2.86684786378e-05,5.32257237409e-05,1.65359406255e-05,less,
DIE LINKE,weiterentwickeln,1.10974756017e-05,2.01227670747e-05,5.5013193766e-06,less,
DIE LINKE,hinbekommen,1.10974756017e-05,2.91808097109e-05,1.08707575217e-05,less,
DIE LINKE,erscheinen,1.10974756017e-05,1.95278031426e-05,6.62413133147e-06,less,
DIE LINKE,Personal,0.000178484399261,0.000137902417213,2.49342858334e-05,more,
DIE LINKE,Parlamentarier,3.88411646061e-05,5.29778677879e-05,8.49083091779e-06,less,
DIE LINKE,Landesregierung,3.51420060722e-05,5.09272710366e-05,1.40855811308e-05,less,
DIE LINKE,Tausend,9.98772804156e-05,5.37159101196e-05,2.51012705244e-05,more,
DIE LINKE,Stuttgart,0.000145191972456,0.0001132351017,1.93515626381e-05,more,
DIE LINKE,aussetzen,7.39831706782e-06,1.05575894729e-05,1.89312494351e-06,less,
DIE LINKE,Widerstand,7.02840121443e-05,4.71525128251e-05,1.40102008134e-05,more,
DIE LINKE,G,0.0149131576295,0.0142360408598,0.00038697878474,more,
DIE LINKE,Köln,2.3119740837e-05,1.64692879884e-05,4.57183328525e-06,more,
DIE LINKE,realistisch,3.32924268052e-05,4.83058505891e-05,1.29110649213e-05,less,
DIE LINKE,erfordern,1.47966341356e-05,2.59790034218e-05,7.56730538272e-06,less,
DIE LINKE,irgendwann,6.01113261761e-05,5.13079346386e-05,8.04886204294e-06,more,
DIE LINKE,Detail,4.34651127735e-05,5.70946531044e-05,7.37399421132e-06,less,
DIE LINKE,Fischer,8.04566981126e-05,5.73153167954e-05,1.42358471926e-05,more,
DIE LINKE,loben,3.23676371717e-05,3.70209278883e-05,2.55128980335e-06,less,
DIE LINKE,Äußerung,2.3119740837e-05,4.46665507886e-05,1.2660330333e-05,less,
DIE LINKE,Entwicklungsland,1.84957926696e-06,3.45715584241e-06,1.06586847191e-06,less,
DIE LINKE,ansonsten,2.03453719365e-05,2.35480196045e-05,2.29617603133e-06,less,
